,Engine Address,Message Descriptor,Sequence Number,Data byte count,RPM (setpoint),RPM (setpoint %),RPM (actual),RPM (actual %),EGT,Pump Volts (setpoint),Pump Volts (actual),State,Battery Volts,Battery Volt Level %,Battery Current,Airspeed,PWM-THR,PWM-AUX,CRC16_Given,CRC16_Calculated
0,1,1,1,26,0,0.0,0,0.0,71.2,0.0,0.0,0,11.89,44.5,0.19,0.0,0.0,0.0,16349,16349
1,1,1,1,26,0,0.0,0,0.0,71.10000000000001,0.0,0.0,0,11.9,43.0,0.19,0.0,0.0,0.0,11721,11721
2,1,1,1,26,0,0.0,0,0.0,71.10000000000001,0.0,0.0,0,11.9,43.0,0.19,0.0,0.0,0.0,11721,11721
3,1,1,1,26,0,0.0,0,0.0,70.9,0.0,0.0,0,11.91,42.5,0.18,0.0,0.0,0.0,26658,26658
4,1,1,1,26,0,0.0,0,0.0,70.9,0.0,0.0,0,11.91,42.5,0.18,0.0,0.0,0.0,26658,26658
5,1,1,1,26,0,0.0,0,0.0,70.7,0.0,0.0,0,11.92,41.0,0.18,0.0,0.0,0.0,19518,19518
6,1,1,1,26,0,0.0,0,0.0,70.7,0.0,0.0,0,11.92,41.0,0.18,0.0,0.0,0.0,19518,19518
7,1,1,1,26,0,0.0,0,0.0,70.5,0.0,0.0,0,11.93,40.5,0.18,0.0,0.0,0.0,38400,38400
8,1,1,1,26,0,0.0,0,0.0,70.10000000000001,0.0,0.0,0,11.94,39.5,0.18,0.0,0.0,0.0,15563,15563
9,1,1,1,26,0,0.0,0,0.0,70.10000000000001,0.0,0.0,0,11.94,39.5,0.18,0.0,0.0,0.0,15563,15563
10,1,1,1,26,0,0.0,0,0.0,69.9,0.0,0.0,0,11.950000000000001,38.5,0.18,0.0,0.0,0.0,60212,60212
11,1,1,1,26,0,0.0,0,0.0,69.9,0.0,0.0,0,11.950000000000001,38.5,0.18,0.0,0.0,0.0,60212,60212
12,1,1,1,26,0,0.0,0,0.0,69.7,0.0,0.0,0,11.950000000000001,37.5,0.19,0.0,0.0,0.0,61664,61664
13,1,1,1,26,0,0.0,0,0.0,69.7,0.0,0.0,0,11.950000000000001,37.5,0.19,0.0,0.0,0.0,61664,61664
