,Engine Address,Message Descriptor,Sequence Number,Data byte count,RPM (setpoint),RPM (setpoint %),RPM (actual),RPM (actual %),EGT,Pump Volts (setpoint),Pump Volts (actual),State,Battery Volts,Battery Volt Level %,Battery Current,Airspeed,PWM-THR,PWM-AUX,CRC16_Given,CRC16_Calculated
0,1,1,0,26,0,0.0,0,0.0,23.0,0.0,0.0,0,11.47,92.0,0.2,0.0,0.0,0.0,1736,1736
1,1,1,0,26,0,0.0,0,0.0,23.1,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,53727,53727
2,1,1,0,26,0,0.0,0,0.0,23.1,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,53727,53727
3,1,1,0,26,0,0.0,0,0.0,23.200000000000003,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,8586,8586
4,1,1,0,26,0,0.0,0,0.0,23.200000000000003,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,8586,8586
5,1,1,0,26,0,0.0,0,0.0,23.200000000000003,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,8586,8586
6,1,1,0,26,0,0.0,0,0.0,23.3,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,12677,12677
7,1,1,0,26,0,0.0,0,0.0,23.3,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,12677,12677
8,1,1,0,26,0,0.0,0,0.0,23.0,0.0,0.0,0,11.47,92.0,0.2,0.0,0.0,0.0,1736,1736
9,1,1,0,26,0,0.0,0,0.0,23.0,0.0,0.0,0,11.47,92.0,0.2,0.0,0.0,0.0,1736,1736
10,1,1,0,26,0,0.0,0,0.0,22.900000000000002,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,61889,61889
11,1,1,0,26,0,0.0,0,0.0,22.900000000000002,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,61889,61889
12,1,1,0,26,0,0.0,0,0.0,23.0,0.0,0.0,0,11.47,92.0,0.2,0.0,0.0,0.0,1736,1736
13,1,1,0,26,0,0.0,0,0.0,23.1,0.0,0.0,0,11.47,92.0,0.2,0.0,0.0,0.0,5831,5831
14,1,1,0,26,0,0.0,0,0.0,23.1,0.0,0.0,0,11.47,92.0,0.2,0.0,0.0,0.0,5831,5831
15,1,1,0,26,0,0.0,0,0.0,23.200000000000003,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,8586,8586
16,1,1,0,26,0,0.0,0,0.0,23.200000000000003,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,8586,8586
17,1,1,0,26,0,0.0,0,0.0,23.0,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,49616,49616
18,1,1,0,26,0,0.0,0,0.0,23.0,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,49616,49616
19,1,1,0,26,0,0.0,0,0.0,23.1,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,53727,53727
20,1,1,0,26,0,0.0,0,0.0,23.1,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,53727,53727
21,1,1,0,26,0,0.0,0,0.0,23.200000000000003,0.0,0.0,0,11.47,92.0,0.2,0.0,0.0,0.0,59026,59026
22,1,1,0,26,0,0.0,0,0.0,23.200000000000003,0.0,0.0,0,11.47,92.0,0.2,0.0,0.0,0.0,59026,59026
23,1,1,0,26,0,0.0,0,0.0,23.200000000000003,0.0,0.0,0,11.47,92.0,0.2,0.0,0.0,0.0,59026,59026
24,1,1,0,26,0,0.0,0,0.0,23.200000000000003,0.0,0.0,0,11.47,92.0,0.2,0.0,0.0,0.0,59026,59026
25,1,1,0,26,0,0.0,0,0.0,23.200000000000003,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,8586,8586
26,1,1,0,26,0,0.0,0,0.0,23.200000000000003,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,8586,8586
27,1,1,0,26,0,0.0,0,0.0,23.3,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,12677,12677
28,1,1,0,26,0,0.0,0,0.0,23.3,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,12677,12677
29,1,1,0,26,0,0.0,0,0.0,23.1,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,53727,53727
30,1,1,0,26,0,0.0,0,0.0,23.1,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,53727,53727
31,1,1,0,26,0,0.0,0,0.0,22.900000000000002,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,61889,61889
32,1,1,0,26,0,0.0,0,0.0,23.0,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,49616,49616
33,1,1,0,26,0,0.0,0,0.0,23.0,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,49616,49616
34,1,1,0,26,0,0.0,0,0.0,22.900000000000002,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,61889,61889
35,1,1,0,26,0,0.0,0,0.0,22.900000000000002,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,61889,61889
36,1,1,0,26,0,0.0,0,0.0,23.0,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,49616,49616
37,1,1,0,26,0,0.0,0,0.0,23.0,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,49616,49616
38,1,1,0,26,0,0.0,0,0.0,23.1,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,53727,53727
39,1,1,0,26,0,0.0,0,0.0,23.1,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,53727,53727
40,1,1,0,26,0,0.0,0,0.0,23.200000000000003,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,8586,8586
41,1,1,0,26,0,0.0,0,0.0,23.200000000000003,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,8586,8586
42,1,1,0,26,0,0.0,0,0.0,23.0,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,49616,49616
43,1,1,0,26,0,0.0,0,0.0,23.0,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,49616,49616
44,1,1,0,26,0,0.0,0,0.0,23.1,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,53727,53727
45,1,1,0,26,0,0.0,0,0.0,23.1,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,53727,53727
46,1,1,0,26,0,0.0,0,0.0,23.1,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,53727,53727
47,1,1,0,26,0,0.0,0,0.0,23.1,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,53727,53727
48,1,1,0,26,0,0.0,0,0.0,23.0,0.0,0.0,0,11.47,92.0,0.19,0.0,0.0,0.0,49616,49616
