,Engine Address,Message Descriptor,Sequence Number,Data byte count,RPM (setpoint),RPM (setpoint %),RPM (actual),RPM (actual %),EGT,Pump Volts (setpoint),Pump Volts (actual),State,Battery Volts,Battery Volt Level %,Battery Current,Airspeed,PWM-THR,PWM-AUX,CRC16_Given,CRC16_Calculated
0,1,1,3,26,0,0.0,0,0.0,49.5,0.0,0.0,0,12.22,8.5,0.18,0.0,0.0,0.0,17660,17660
1,1,1,3,26,0,0.0,0,0.0,49.5,0.0,0.0,0,12.22,8.5,0.18,0.0,0.0,0.0,17660,17660
2,1,1,3,26,0,0.0,0,0.0,49.5,0.0,0.0,0,12.22,8.5,0.18,0.0,0.0,0.0,17660,17660
3,1,1,3,26,0,0.0,0,0.0,49.5,0.0,0.0,0,12.22,8.5,0.18,0.0,0.0,0.0,17660,17660
4,1,1,3,26,0,0.0,0,0.0,49.5,0.0,0.0,0,12.22,8.5,0.18,0.0,0.0,0.0,17660,17660
5,1,1,3,26,0,0.0,0,0.0,49.5,0.0,0.0,0,12.22,8.5,0.18,0.0,0.0,0.0,17660,17660
6,1,1,3,26,0,0.0,0,0.0,49.5,0.0,0.0,0,12.22,8.5,0.18,0.0,0.0,0.0,17660,17660
7,1,1,3,26,0,0.0,0,0.0,49.5,0.0,0.0,0,12.22,8.5,0.18,0.0,0.0,0.0,17660,17660
8,1,1,3,26,0,0.0,0,0.0,49.5,0.0,0.0,0,12.22,8.5,0.18,0.0,0.0,0.0,17660,17660
9,1,1,3,26,0,0.0,0,0.0,49.5,0.0,0.0,0,12.22,8.5,0.18,0.0,0.0,0.0,17660,17660
10,1,1,3,26,0,0.0,0,0.0,49.5,0.0,0.0,0,12.22,8.5,0.19,0.0,0.0,0.0,56105,56105
11,1,1,3,26,0,0.0,0,0.0,49.5,0.0,0.0,0,12.22,8.5,0.18,0.0,0.0,0.0,17660,17660
12,1,1,3,26,0,0.0,0,0.0,49.5,0.0,0.0,0,12.22,8.5,0.18,0.0,0.0,0.0,17660,17660
13,1,1,3,26,0,0.0,0,0.0,49.5,0.0,0.0,0,12.22,8.5,0.18,0.0,0.0,0.0,17660,17660
14,1,1,3,26,0,0.0,0,0.0,49.5,0.0,0.0,0,12.22,8.5,0.18,0.0,0.0,0.0,17660,17660
15,1,1,3,26,0,0.0,0,0.0,49.5,0.0,0.0,0,12.22,8.5,0.18,0.0,0.0,0.0,17660,17660
16,1,1,3,26,0,0.0,0,0.0,49.5,0.0,0.0,0,12.22,8.5,0.18,0.0,0.0,0.0,17660,17660
17,1,1,3,26,0,0.0,0,0.0,49.5,0.0,0.0,0,12.22,8.5,0.18,0.0,0.0,0.0,17660,17660
18,1,1,3,26,0,0.0,0,0.0,49.5,0.0,0.0,0,12.22,8.5,0.18,0.0,0.0,0.0,17660,17660
19,1,1,3,26,0,0.0,0,0.0,49.5,0.0,0.0,0,12.22,8.5,0.19,0.0,0.0,0.0,56105,56105
20,1,1,3,26,0,0.0,0,0.0,49.5,0.0,0.0,0,12.22,8.5,0.18,0.0,0.0,0.0,17660,17660
21,1,1,3,26,0,0.0,0,0.0,49.5,0.0,0.0,0,12.22,8.5,0.18,0.0,0.0,0.0,17660,17660
