,Engine Address,Message Descriptor,Sequence Number,Data byte count,RPM (setpoint),RPM (setpoint %),RPM (actual),RPM (actual %),EGT,Pump Volts (setpoint),Pump Volts (actual),State,Battery Volts,Battery Volt Level %,Battery Current,Airspeed,PWM-THR,PWM-AUX,CRC16_Given,CRC16_Calculated
0,1,1,3,26,0,0.0,2990,0.0,94.0,0.0,0.0,0,12.17,14.0,0.74,0.0,0.0,0.0,21964,21964
1,1,1,3,26,0,0.0,2990,0.0,94.0,0.0,0.0,0,12.17,14.0,0.74,0.0,0.0,0.0,21964,21964
2,1,1,3,26,0,0.0,2990,0.0,93.80000000000001,0.0,0.0,0,12.17,14.0,0.74,0.0,0.0,0.0,13806,13806
3,1,1,3,26,0,0.0,2990,0.0,93.80000000000001,0.0,0.0,0,12.17,14.0,0.74,0.0,0.0,0.0,13806,13806
4,1,1,3,26,0,0.0,2990,0.0,93.7,0.0,0.0,0,12.17,14.0,0.74,0.0,0.0,0.0,1535,1535
5,1,1,3,26,0,0.0,2990,0.0,93.7,0.0,0.0,0,12.17,14.0,0.74,0.0,0.0,0.0,1535,1535
6,1,1,3,26,0,0.0,2990,0.0,93.60000000000001,0.0,0.0,0,12.17,14.0,0.74,0.0,0.0,0.0,5616,5616
7,1,1,3,26,0,0.0,2990,0.0,93.60000000000001,0.0,0.0,0,12.17,14.0,0.74,0.0,0.0,0.0,5616,5616
8,1,1,3,26,0,0.0,2990,0.0,93.60000000000001,0.0,0.0,0,12.17,14.0,0.74,0.0,0.0,0.0,5616,5616
9,1,1,3,26,0,0.0,2990,0.0,93.60000000000001,0.0,0.0,0,12.17,14.0,0.74,0.0,0.0,0.0,5616,5616
10,1,1,3,26,0,0.0,2990,0.0,93.30000000000001,0.0,0.0,0,12.17,14.0,0.73,0.0,0.0,0.0,28117,28117
11,1,1,3,26,0,0.0,2990,0.0,93.10000000000001,0.0,0.0,0,12.16,14.0,0.74,0.0,0.0,0.0,35262,35262
12,1,1,3,26,0,0.0,2990,0.0,93.10000000000001,0.0,0.0,0,12.16,14.0,0.74,0.0,0.0,0.0,35262,35262
13,1,1,3,26,0,0.0,2990,0.0,92.9,0.0,0.0,0,12.16,14.5,0.74,0.0,0.0,0.0,58461,58461
14,1,1,3,26,0,0.0,2990,0.0,92.9,0.0,0.0,0,12.16,14.5,0.74,0.0,0.0,0.0,58461,58461
15,1,1,3,26,0,0.0,2990,0.0,92.5,0.0,0.0,0,12.16,14.5,0.74,0.0,0.0,0.0,15674,15674
