,Engine Address,Message Descriptor,Sequence Number,Data byte count,RPM (setpoint),RPM (setpoint %),RPM (actual),RPM (actual %),EGT,Pump Volts (setpoint),Pump Volts (actual),State,Battery Volts,Battery Volt Level %,Battery Current,Airspeed,PWM-THR,PWM-AUX,CRC16_Given,CRC16_Calculated
0,1,1,0,26,0,0.0,0,0.0,13.9,0.0,0.0,0,12.18,12.0,0.18,0.0,0.0,0.0,5881,5881
1,1,1,0,26,0,0.0,0,0.0,13.9,0.0,0.0,0,12.18,12.0,0.18,0.0,0.0,0.0,5881,5881
2,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.18,12.0,0.18,0.0,0.0,0.0,26324,26324
3,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.18,12.0,0.18,0.0,0.0,0.0,26324,26324
4,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.18,12.0,0.18,0.0,0.0,0.0,26324,26324
5,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.18,12.0,0.18,0.0,0.0,0.0,26324,26324
6,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.18,12.0,0.19,0.0,0.0,0.0,63745,63745
7,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.18,12.0,0.19,0.0,0.0,0.0,63745,63745
8,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.18,12.0,0.18,0.0,0.0,0.0,26324,26324
9,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.18,12.0,0.18,0.0,0.0,0.0,26324,26324
10,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.18,12.0,0.18,0.0,0.0,0.0,26324,26324
11,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.18,12.0,0.18,0.0,0.0,0.0,26324,26324
12,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.18,12.0,0.18,0.0,0.0,0.0,26324,26324
13,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.18,12.0,0.18,0.0,0.0,0.0,26324,26324
14,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.18,12.0,0.18,0.0,0.0,0.0,26324,26324
15,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.18,12.0,0.18,0.0,0.0,0.0,26324,26324
16,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.19,12.0,0.18,0.0,0.0,0.0,19187,19187
17,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.19,12.0,0.18,0.0,0.0,0.0,19187,19187
18,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.19,12.0,0.18,0.0,0.0,0.0,19187,19187
19,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.19,12.0,0.18,0.0,0.0,0.0,19187,19187
20,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.19,12.0,0.18,0.0,0.0,0.0,19187,19187
21,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.19,12.0,0.18,0.0,0.0,0.0,19187,19187
22,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.19,12.0,0.18,0.0,0.0,0.0,19187,19187
23,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.19,12.0,0.18,0.0,0.0,0.0,19187,19187
24,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.19,12.0,0.18,0.0,0.0,0.0,19187,19187
25,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.19,12.0,0.18,0.0,0.0,0.0,19187,19187
26,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.19,12.0,0.18,0.0,0.0,0.0,19187,19187
27,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.19,12.0,0.18,0.0,0.0,0.0,19187,19187
28,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.19,12.0,0.18,0.0,0.0,0.0,19187,19187
29,1,1,0,26,0,0.0,0,0.0,14.0,0.0,0.0,0,12.19,12.0,0.18,0.0,0.0,0.0,19187,19187
30,1,1,0,26,0,0.0,0,0.0,14.100000000000001,0.0,0.0,0,12.19,12.0,0.18,0.0,0.0,0.0,23292,23292
31,1,1,0,26,0,0.0,0,0.0,14.100000000000001,0.0,0.0,0,12.19,12.0,0.18,0.0,0.0,0.0,23292,23292
